Date,Open,High,Low,Close,Adj Close,Volume
2006-06-15,70.000000,71.800003,69.989998,71.559998,42.512634,1632600
2006-06-16,71.199997,71.680000,70.919998,71.320000,42.370060,1901500
2006-06-19,71.430000,71.599998,70.650002,70.949997,42.150257,940200
2006-06-20,70.750000,71.510002,70.750000,70.970001,42.162140,1357200
2006-06-21,70.879997,71.750000,70.800003,71.459999,42.453224,1351800
2006-06-22,71.489998,71.519997,70.889999,71.139999,42.263115,807900
2006-06-23,70.800003,71.809998,70.769997,71.309998,42.364120,1235700
2006-06-26,71.500000,71.559998,70.959999,71.290001,42.352242,860900
2006-06-27,71.370003,71.680000,70.389999,70.419998,41.835384,1454700
2006-06-28,70.430000,70.849998,70.290001,70.440002,41.847252,1338500
2006-06-29,70.750000,71.500000,70.500000,71.339996,42.381954,1717800
2006-06-30,71.650002,72.000000,71.570000,71.739998,42.619579,1660700
2006-07-03,72.099998,72.559998,72.010002,72.500000,43.071087,885000
2006-07-05,72.860001,73.180000,72.419998,72.919998,43.320583,2603100
2006-07-06,72.919998,73.690002,72.739998,73.500000,43.665173,2176000
2006-07-07,73.349998,73.849998,72.919998,73.220001,43.498833,1134200
2006-07-10,73.419998,74.790001,73.300003,74.440002,44.223595,1692700
2006-07-11,74.349998,75.500000,74.120003,75.300003,44.734509,1624200
2006-07-12,75.349998,75.750000,74.410004,74.900002,44.496887,1875000
2006-07-13,74.900002,75.220001,74.349998,74.730003,44.395874,2625100
2006-07-14,74.360001,75.300003,73.300003,75.300003,44.734509,2507200
2006-07-17,75.300003,75.980003,75.000000,75.410004,44.799866,2593200
2006-07-18,75.599998,75.599998,73.519997,74.540001,44.283031,1796500
2006-07-19,74.900002,75.949997,74.830002,75.370003,44.776112,1936500
2006-07-20,75.050003,76.430000,75.050003,75.750000,45.001842,2039200
2006-07-21,76.099998,76.809998,75.510002,75.629997,44.930557,2133300
2006-07-24,76.050003,76.889999,75.930000,76.779999,45.613766,1535600
2006-07-25,78.010002,78.599998,76.790001,78.470001,46.617741,3605000
2006-07-26,78.529999,78.949997,77.989998,78.279999,46.504871,2914900
2006-07-27,78.290001,79.599998,78.099998,79.370003,47.152435,3618700
2006-07-28,79.480003,80.589996,79.379997,80.489998,47.817814,2987400
2006-07-31,80.099998,80.290001,79.000000,79.680000,47.336601,2446700
2006-08-01,79.099998,80.669998,79.059998,80.389999,47.758408,2022600
2006-08-02,80.989998,81.919998,80.669998,81.550003,48.447536,2551300
2006-08-03,81.349998,81.779999,80.120003,81.559998,48.453472,2289100
2006-08-04,81.629997,83.540001,81.629997,83.540001,49.629768,4263100
2006-08-07,81.599998,82.250000,80.019997,81.199997,48.239605,3243800
2006-08-08,81.680000,83.050003,81.379997,83.029999,49.326782,3813200
2006-08-09,83.029999,83.970001,81.209999,81.360001,48.334652,2981400
2006-08-10,81.500000,82.599998,81.220001,82.400002,48.952507,2728900
2006-08-11,82.500000,82.550003,81.500000,81.820000,48.607941,1372300
2006-08-14,82.730003,83.449997,82.230003,83.050003,49.338676,1876500
2006-08-15,83.349998,83.580002,82.970001,83.260002,49.463436,1843600
2006-08-16,83.680000,83.879997,83.400002,83.870003,49.825836,2515600
2006-08-17,83.870003,83.940002,83.480003,83.580002,49.653530,2286600
2006-08-18,83.330002,83.940002,83.330002,83.550003,49.635715,1384300
2006-08-21,83.550003,83.839996,82.919998,83.620003,49.677292,1023200
2006-08-22,83.849998,83.940002,82.970001,83.040001,49.332729,1605700
2006-08-23,83.190002,84.320000,83.040001,84.320000,50.093155,1760800
2006-08-24,84.300003,84.419998,83.440002,83.449997,49.576298,2213600
2006-08-25,83.300003,83.400002,82.620003,83.080002,49.356495,2068600
2006-08-28,83.000000,83.940002,83.000000,83.919998,49.855515,1638900
2006-08-29,83.870003,83.989998,83.080002,83.080002,49.356495,2042700
2006-08-30,82.110001,82.279999,81.410004,82.260002,49.046432,3650600
2006-08-31,81.849998,83.199997,81.660004,82.599998,49.249176,3710200
2006-09-01,83.570000,84.290001,82.849998,83.680000,49.893101,3842200
2006-09-05,83.800003,84.349998,83.290001,83.699997,49.905010,2040500
2006-09-06,83.699997,83.769997,83.010002,83.250000,49.636715,1984500
2006-09-07,83.349998,83.750000,83.029999,83.500000,49.785778,1775000
2006-09-08,83.599998,83.930000,83.419998,83.419998,49.738079,1525600
2006-09-11,83.099998,83.760002,82.550003,82.760002,49.344570,2295900
2006-09-12,82.750000,82.809998,81.160004,81.699997,48.712570,3758700
2006-09-13,81.669998,82.339996,80.779999,82.239998,49.034523,2229800
2006-09-14,82.250000,83.279999,82.040001,82.760002,49.344570,1494800
2006-09-15,83.050003,83.500000,82.790001,83.000000,49.487667,2511300
2006-09-18,83.250000,83.250000,81.839996,81.849998,48.801991,2450700
2006-09-19,81.589996,82.400002,81.430000,82.230003,49.028580,1679900
2006-09-20,82.650002,83.300003,82.620003,82.849998,49.398224,1447800
2006-09-21,82.849998,83.279999,82.220001,82.519997,49.201477,2045700
2006-09-22,82.730003,83.260002,82.510002,82.849998,49.398224,1176200
2006-09-25,82.930000,85.099998,82.910004,84.900002,50.620525,2509700
2006-09-26,85.150002,86.150002,85.089996,85.440002,50.942474,2650700
2006-09-27,85.349998,86.089996,84.959999,85.139999,50.763611,1876900
2006-09-28,85.400002,85.730003,84.839996,85.599998,51.037865,1324500
2006-09-29,86.449997,86.449997,85.680000,86.059998,51.312130,1655700
2006-10-02,86.400002,87.389999,86.320000,86.949997,51.842804,1775000
2006-10-03,86.959999,87.940002,86.610001,86.800003,51.753361,1722400
2006-10-04,86.800003,87.879997,86.660004,87.879997,52.397301,1422400
2006-10-05,87.879997,87.940002,86.669998,87.760002,52.325752,1915200
2006-10-06,87.199997,87.529999,86.330002,87.379997,52.099186,1411400
2006-10-09,87.500000,88.709999,87.349998,88.580002,52.814651,1831400
2006-10-10,88.349998,88.940002,88.070000,88.699997,52.886208,2350000
2006-10-11,88.690002,88.690002,87.120003,87.800003,52.349606,1891400
2006-10-12,88.470001,88.680000,88.040001,88.559998,52.802753,2119100
2006-10-13,88.629997,88.750000,88.070000,88.599998,52.826576,1372400
2006-10-16,88.440002,88.949997,88.120003,88.599998,52.826576,1432400
2006-10-17,88.599998,88.599998,87.279999,87.550003,52.200535,1483700
2006-10-18,87.949997,88.400002,87.559998,88.089996,52.522503,1310400
2006-10-19,88.089996,88.739998,87.459999,87.940002,52.433079,1530900
2006-10-20,88.110001,88.139999,86.370003,87.000000,51.872608,2060900
2006-10-23,87.000000,88.290001,87.000000,88.190002,52.582123,1941500
2006-10-24,89.150002,89.889999,88.010002,89.110001,53.130657,2703300
2006-10-25,88.500000,88.510002,85.860001,86.669998,51.675854,2929700
2006-10-26,86.400002,86.500000,82.699997,85.010002,50.686092,5269800
2006-10-27,84.500000,84.989998,83.739998,84.610001,50.447594,2310600
2006-10-30,85.849998,87.339996,85.769997,87.029999,51.890495,2672200
2006-10-31,87.050003,87.139999,86.449997,86.930000,51.830856,1774600
2006-11-01,87.150002,87.940002,86.900002,87.309998,52.057446,3049400
2006-11-02,88.099998,88.099998,86.589996,87.059998,51.908390,2002000
2006-11-03,87.000000,87.269997,86.300003,87.000000,51.872608,1606200
2006-11-06,87.330002,88.180000,87.059998,87.690002,52.284027,2948000
2006-11-07,87.599998,88.110001,87.269997,87.489998,52.164764,1736000
2006-11-08,86.830002,87.010002,85.180000,86.449997,51.544682,4738600
2006-11-09,86.449997,86.750000,85.169998,85.370003,50.900768,2872800
2006-11-10,85.120003,86.279999,84.889999,85.750000,51.127300,2237200
2006-11-13,85.510002,87.360001,85.510002,86.860001,51.789131,2726200
2006-11-14,87.000000,88.040001,86.760002,88.040001,52.492687,2219200
2006-11-15,88.000000,88.959999,87.940002,88.540001,52.790806,1805500
2006-11-16,88.470001,89.730003,88.400002,89.480003,53.351292,1372000
2006-11-17,89.279999,89.580002,88.930000,89.150002,53.154541,1066100
2006-11-20,89.970001,89.970001,88.809998,89.269997,53.226051,1447000
2006-11-21,89.279999,90.050003,88.970001,90.050003,53.691128,1880900
2006-11-22,90.050003,90.470001,89.099998,89.489998,53.357243,1188700
2006-11-24,89.349998,89.680000,89.150002,89.330002,53.261841,321900
2006-11-27,88.949997,89.089996,87.639999,87.820000,52.361511,1349600
2006-11-28,87.900002,89.750000,87.800003,89.650002,53.452629,1743400
2006-11-29,89.599998,90.790001,89.239998,90.620003,54.242756,1647000
2006-11-30,91.139999,91.139999,89.209999,90.449997,54.140984,1588700
2006-12-01,90.550003,90.930000,90.000000,90.349998,54.081127,1763300
2006-12-04,90.150002,92.160004,90.129997,92.139999,55.152592,1391700
2006-12-05,92.290001,92.680000,91.489998,92.410004,55.314201,2142500
2006-12-06,92.190002,92.809998,91.820000,92.279999,55.236382,1310500
2006-12-07,92.580002,92.669998,91.330002,91.639999,54.853291,1037900
2006-12-08,91.459999,91.839996,90.889999,91.820000,54.961052,1088700
2006-12-11,91.449997,91.669998,91.059998,91.330002,54.667740,937200
2006-12-12,91.199997,91.360001,90.610001,90.919998,54.422321,1583200
2006-12-13,91.180000,91.370003,89.940002,89.940002,53.835712,1753300
2006-12-14,90.720001,90.870003,89.949997,90.250000,54.021286,1646100
2006-12-15,90.230003,90.360001,89.910004,90.040001,53.895592,2301500
2006-12-18,90.019997,90.529999,89.849998,90.180000,53.979397,1317100
2006-12-19,90.050003,92.029999,90.000000,91.849998,54.979019,1288500
2006-12-20,91.599998,92.099998,91.430000,91.599998,54.829342,1531000
2006-12-21,92.150002,92.500000,91.430000,91.940002,55.032879,1372800
2006-12-22,92.360001,92.440002,91.150002,91.699997,54.889214,770800
2006-12-26,92.139999,92.550003,91.769997,92.349998,55.278263,849300
2006-12-27,92.739998,92.949997,92.449997,92.949997,55.637421,756300
2006-12-28,92.809998,93.239998,92.190002,92.309998,55.254341,741900
2006-12-29,92.089996,92.680000,91.949997,92.070000,55.110691,911100
2007-01-03,91.599998,92.510002,91.510002,91.930000,55.026894,1753900
2007-01-04,92.050003,92.230003,91.080002,91.690002,54.883217,1942900
2007-01-05,91.690002,92.570000,91.370003,92.019997,55.080734,1954600
2007-01-08,91.550003,94.199997,91.540001,93.690002,56.080383,2002400
2007-01-09,94.029999,94.669998,93.250000,93.599998,56.026497,1501600
2007-01-10,93.300003,94.849998,92.860001,94.580002,56.613102,1305100
2007-01-11,94.550003,95.760002,94.120003,95.660004,57.259552,1949700
2007-01-12,95.410004,96.680000,95.320000,96.309998,57.648643,1760500
2007-01-16,96.050003,97.480003,96.029999,97.000000,58.061638,1551800
2007-01-17,97.250000,97.419998,96.070000,96.500000,57.762356,2229900
2007-01-18,96.120003,97.379997,96.120003,96.800003,57.941921,1562600
2007-01-19,96.970001,97.750000,96.290001,97.269997,58.223278,1578400
2007-01-22,97.279999,97.290001,95.599998,96.769997,57.923962,3031700
2007-01-23,96.699997,98.750000,96.500000,98.739998,59.103180,3159400
2007-01-24,98.199997,98.209999,96.500000,97.139999,58.145443,3100300
2007-01-25,98.500000,98.750000,97.440002,97.440002,58.325031,2715700
2007-01-26,98.750000,98.750000,96.209999,96.669998,57.864113,2306300
2007-01-29,96.330002,96.620003,95.949997,96.059998,57.498997,3140600
2007-01-30,96.000000,96.360001,95.820000,96.239998,57.606739,1851000
2007-01-31,96.199997,97.300003,96.160004,97.190002,58.175381,1893500
2007-02-01,96.900002,98.529999,96.720001,98.459999,58.935555,2281900
2007-02-02,97.849998,99.000000,97.580002,98.459999,58.935555,2322000
2007-02-05,98.000000,99.379997,97.860001,99.080002,59.306694,1763800
2007-02-06,99.389999,101.320000,99.190002,101.290001,60.629539,3627000
2007-02-07,100.919998,101.839996,100.669998,101.519997,60.767216,2205500
2007-02-08,101.519997,101.779999,100.660004,100.879997,60.384090,1300000
2007-02-09,100.760002,101.589996,100.720001,101.160004,60.551704,1075700
2007-02-12,101.160004,101.930000,101.129997,101.629997,60.833042,1690800
2007-02-13,101.639999,102.610001,101.519997,102.260002,61.210140,1632200
2007-02-14,102.379997,102.809998,102.000000,102.320000,61.246059,1010100
2007-02-15,102.139999,103.459999,102.040001,103.339996,61.856602,1233800
2007-02-16,102.660004,103.260002,101.580002,101.949997,61.024597,1854700
2007-02-20,101.699997,102.790001,101.449997,102.790001,61.527390,2235300
2007-02-21,102.760002,103.419998,102.269997,102.550003,61.383739,1242900
2007-02-22,103.239998,103.500000,101.120003,101.550003,60.785160,3377500
2007-02-23,101.589996,102.320000,101.129997,102.110001,61.120384,1630900
2007-02-26,102.070000,102.339996,101.000000,101.470001,60.737274,1383700
2007-02-27,101.160004,101.339996,96.330002,97.570000,58.604992,2717300
2007-02-28,96.750000,98.839996,95.839996,97.260002,58.418777,3070100
2007-03-01,96.250000,98.089996,92.680000,97.820000,58.755180,2382400
2007-03-02,97.660004,97.940002,95.440002,95.440002,57.325600,2296700
2007-03-05,94.959999,97.540001,94.800003,96.500000,57.962307,2866100
2007-03-06,96.889999,97.519997,96.349998,96.900002,58.202545,1898900
2007-03-07,96.860001,97.099998,96.309998,96.540001,57.986340,1256100
2007-03-08,97.400002,97.980003,96.720001,97.180000,58.370731,1324700
2007-03-09,97.559998,97.830002,96.599998,96.889999,58.196537,1176400
2007-03-12,96.650002,100.019997,96.650002,100.000000,60.064568,2120300
2007-03-13,99.519997,99.739998,96.870003,96.870003,58.184521,2067900
2007-03-14,97.089996,98.349998,95.949997,98.139999,58.947353,2120300
2007-03-15,97.940002,98.279999,97.449997,98.050003,58.893288,1425800
2007-03-16,98.430000,98.470001,97.720001,97.800003,58.743137,1702800
2007-03-19,98.000000,99.059998,98.000000,98.970001,59.445900,1150400
2007-03-20,98.599998,98.690002,97.750000,98.379997,59.091503,1181000
2007-03-21,98.540001,99.849998,98.389999,99.849998,59.974472,1191800
2007-03-22,99.500000,99.589996,97.760002,97.910004,58.809196,1656800
2007-03-23,98.000000,99.250000,97.940002,99.150002,59.554008,1305700
2007-03-26,99.160004,99.180000,97.500000,98.419998,59.115520,1168700
2007-03-27,98.040001,98.610001,97.339996,98.180000,58.971375,1439800
2007-03-28,97.669998,98.169998,96.949997,97.180000,58.370731,1365400
2007-03-29,97.910004,98.489998,97.589996,98.099998,58.923344,1338100
2007-03-30,98.339996,98.809998,96.720001,97.019997,58.274651,1799300
2007-04-02,97.349998,97.489998,96.339996,96.930000,58.220585,1855100
2007-04-03,97.239998,97.599998,96.970001,97.279999,58.430794,2212700
2007-04-04,97.510002,97.709999,96.879997,97.050003,58.292652,1718300
2007-04-05,96.750000,97.040001,96.510002,96.709999,58.088421,1653600
2007-04-09,96.989998,98.180000,96.870003,98.029999,58.881279,1135200
2007-04-10,98.400002,98.639999,97.750000,98.050003,58.893288,787800
2007-04-11,98.209999,98.339996,96.400002,96.610001,58.028370,1838600
2007-04-12,96.000000,96.750000,95.650002,96.160004,57.758080,2063300
2007-04-13,96.160004,96.349998,95.620003,96.239998,57.806110,1513400
2007-04-16,96.339996,96.529999,95.820000,96.000000,57.661987,1671200
2007-04-17,95.989998,96.220001,95.650002,95.959999,57.637959,1526000
2007-04-18,95.559998,96.769997,95.480003,96.370003,57.884228,1376000
2007-04-19,96.949997,96.949997,95.339996,95.629997,57.439701,1539200
2007-04-20,95.989998,96.250000,95.370003,95.400002,57.301582,2975100
2007-04-23,95.419998,97.879997,95.419998,97.070000,58.304657,2219600
